"STATE","YEAR","AGI","marriage_rate","elder_rate","tax","charity","add_med","edu","retire","child","population","growth_rate"
"KY",2014,55134908.4525656,0.402132861126161,0.223276935517942,2500460.82808928,1056390.19082103,17093.8970015726,6400.95255110806,13126.9326523331,20211.2386927966,3783650,0.323530746042647
"KY",2015,57504199.5239538,0.397297283146503,0.225945453498296,2673816.43413371,1127087.98202028,20448.984648652,6421.47392836387,13514.5578136371,20910.4418460362,3819860,0.349576910862651
"KY",2016,58207823.4560472,0.395605634984958,0.231038579870482,2757591.42039443,1188762.69034861,20841.5945926806,6583.86531798427,14711.6409441301,21573.8722869635,3812610,0.375212834652687
"KY",2017,60402464.8551447,0.392227022606947,0.23605132331763,2883318.07004742,1212996.37018518,22415.0523233254,6374.58075974552,15012.325851504,22100.6919272807,3839970,0.405180877458776
"KY",2018,64238659.751024,0.390784139226738,0.241632708291048,538393.074029259,781125.109993911,22966.5156937137,6184.54025563761,17013.1536766122,22385.8356336555,3842940,0.444359495498234
"KY",2019,64487570.7874591,0.378350898063558,0.239726793458091,520481.071669692,725220.340920992,25132.7735827474,6372.66238605803,17977.8624943442,22237.9280252769,3934020,0.516062851015282
"KY",2020,67273888.1389312,0.365076384123659,0.244691634463746,466595.325048455,675120.272117688,26947.7531221785,6096.69852528682,16793.5519231464,15777.0107503581,4153350,0.629349791935492
"KY",2021,74679323.0416175,0.370681631672705,0.248926662796982,448038.441044014,810641.408225916,33054.8375107584,5730.48821580833,17613.838048678,3962.04657132563,3996880,0.773307558649511
"LA",2013,60923008.7204813,0.329670411910274,0.238395420682074,1644182.7351371,1163200.76063453,23606.7567229784,8590.35723587052,10658.1382538716,30309.6413097709,4008640,0.362375555466446
"LA",2014,64319198.8511972,0.328385192932651,0.238560221472824,1640274.74667115,1220592.5158592,24175.7331042297,8336.16278311108,11132.0064447848,30266.8030978795,4015650,0.39813125258108
"LA",2015,62645054.6293764,0.326560803576578,0.214872986858634,1664407.53806382,1226515.9444131,24873.7231261456,8116.82863067522,11729.4151879183,30649.8057154033,3988170,0.433558998591485
"LA",2016,62474404.4404139,0.331011515100709,0.223725222719271,1743918.20374082,1350727.81429265,26451.466040233,8206.1595881694,12464.462156141,30282.0692303198,3936570,0.46002798473822
"LA",2017,63712819.5059642,0.327371266833361,0.230010027034917,1866897.12901367,1408346.28795613,26306.4855826469,7828.80751646845,12367.5498445175,30814.5977686674,3939350,0.502590081718574
"LA",2018,66591652.1120288,0.325781699792634,0.23643075135909,535509.782237315,938949.144840552,27912.6754436468,7577.17376994054,14394.1904025557,33156.1913578674,3925420,0.550449534029626
"LA",2019,68067125.7163346,0.310914919154168,0.233535651206589,514951.150240537,872385.428438997,29180.8709613677,7913.33116053045,15589.1491720255,33114.5355194723,4099160,0.62736678640922
"LA",2020,66124310.7383983,0.296068111752447,0.239233886845366,427344.241414001,741773.513870615,28044.1289460542,7234.75099161569,14705.8632794868,26876.583094033,4164920,0.723758467761587
"LA",2021,76497912.2859817,0.304086977027044,0.244183535427501,451378.257170516,981259.395646184,37981.311923349,6680.00955903342,15318.2539212888,5537.57633946856,4028650,0.886989389220292
"MA",2013,144788241.647453,0.352659090255026,0.277618330972729,9568148.732958,2689772.77039323,122486.039758742,14607.9374362889,12758.5334205787,46735.5609528527,6602070,0.227247195774373
"MA",2014,156810543.549701,0.348598267797543,0.277623877295741,9850641.90011125,2903694.9583129,142014.468043078,14379.225030804,13203.446592418,47905.2688442812,6687440,0.251772373817408
"MA",2015,164027873.107621,0.344609601410613,0.240303140468134,10594712.6154358,2913303.54860536,162410.745568653,14171.6515415332,13561.8013720506,50463.7708077908,6794210,0.262622478954321
"MA",2016,165876283.600958,0.342984040774911,0.245032170654029,10813557.2545793,3215228.59374505,166028.672639401,14270.5983609682,14378.4704290985,51922.3417831399,6819880,0.269083582633815
"MA",2017,180042468.141112,0.340676965975257,0.249860435787446,11827635.7223511,3561209.28595189,182841.727794828,13659.005352613,14298.5390215753,53197.2587549426,6914380,0.29498250750766
"MA",2018,189868637.892476,0.339147172937482,0.255350772463355,2658746.31765809,2997373.23353203,204192.787780761,13411.3826355914,15308.2248263229,54413.5380928561,6977030,0.313491168582221
"MA",2019,193624340.90298,0.333972946926413,0.257985131135128,2485770.80620999,2775941.679882,216017.011610564,13652.195780558,15407.9375243799,53780.2826905647,6972960,0.334952790078295
"MA",2020,203851114.287431,0.323451287993582,0.263286869116266,2263760.56460812,2886356.88784685,243050.156095086,13110.9488601068,14365.9361015311,35933.1069723752,7292350,0.367204539069022
"MA",2021,246030576.023165,0.325295421078861,0.26974612229039,2114934.12869716,4333881.75679884,307804.707760487,12231.6086434422,13560.1189469298,18164.6000855926,7103420,0.412243652193215
"MD",2013,113753744.874324,0.330983964581014,0.290396900080954,8880502.93271752,2886997.33231133,66154.1167602845,11742.1081655719,10291.4732156666,57784.9819301988,5883850,0.0949038156418579
"MD",2014,119075885.112493,0.331120244314127,0.289959747632961,9051685.4308404,3046887.96932618,72174.7155402793,11474.658360486,10929.1917092621,57565.9819268182,5871130,0.0961693374987735
"MD",2015,123941817.073491,0.328561040748945,0.226564674799697,9641997.48324946,3252631.06522227,80398.5463358342,11485.0684142953,11410.7355426697,59156.3351391113,5927270,0.0945202708106913
"MD",2016,125270622.390077,0.328343793631644,0.23245584308197,9849112.04246418,3317685.64890845,83554.4195110545,11616.9345779507,12338.6588920443,59056.6216450231,5901680,0.108543260162696
"MD",2017,131413855.938913,0.326033521423907,0.238060713627916,10385207.0493629,3545290.06369908,89178.139328232,11139.5023357835,12620.2734457412,60184.9590576495,5972300,0.127541795098028
"MD",2018,137700308.874562,0.32472207429104,0.244047064305685,3482062.59624551,2893927.12025696,95712.3267491013,11050.6264728398,14835.9296265477,61813.2716232858,6008800,0.139151254154143
"MD",2019,141942712.88241,0.315997525487641,0.24412672522575,3370372.89797559,2916712.13694161,101569.771775463,11559.397556337,15484.0589846295,61616.6551501199,6094130,0.140238042352362
"MD",2020,146787413.950813,0.307537372699988,0.249654739084811,3096385.48902501,2999236.36699082,112747.445735828,10812.5075654401,15198.4549661756,45607.9366761182,6270620,0.150121399583959
"MD",2021,164545265.356972,0.309265828262694,0.255535629983214,2948478.96185054,3642208.8380193,136934.940957105,10079.2233348851,14921.9535085764,19915.4777263428,6100480,0.195945397244944
"ME",2013,18400980.2526833,0.400220169058384,0.223922450724508,1047676.01124435,235426.934295262,4730.47974837822,2537.11491252211,4375.65846274818,8005.76445842343,1271750,0.218992223715782
"ME",2014,19200816.4737226,0.395661812513219,0.224016589512071,1041898.34778351,243764.396695833,5186.66329304308,2423.81823950116,4658.88781657097,8075.92211942941,1276570,0.255612315454664
"ME",2015,19984512.3281116,0.39211237503775,0.276748309960585,1111020.46906047,250715.298647194,5792.0359070459,2368.56100016262,4714.1195378623,8446.93318827,1291390,0.294301379808118
"ME",2016,20814105.6426196,0.389905895909353,0.28432494718648,1118592.92434031,266074.682865374,6446.19141156136,2404.07851738045,5207.39544459382,8957.25693105435,1301750,0.333582257373314
"ME",2017,21790100.6202126,0.387166917954041,0.292149984468167,1196030.75974907,287672.554751604,6964.30500731133,2237.9971663876,5200.61625766174,9140.23425034284,1319870,0.39372425847091
"ME",2018,23060112.0704142,0.383692056085283,0.298648881820296,222229.739476507,178640.555158781,7600.06523777729,2206.09485584822,5394.43412079792,9396.20793416206,1332970,0.46265875328988
"ME",2019,24266145.8587384,0.376026321031005,0.300360733861033,216437.442301025,198233.838348444,8786.85869412867,2279.29362555973,5421.6884926636,9529.98225838577,1355570,0.563594147348248
"ME",2020,26277007.816947,0.366350836925488,0.307024296030902,198769.12807899,197041.480413424,10713.5751063651,2181.85712786206,5091.17074399597,7616.28362397134,1429040,0.71513300405106
"ME",2021,30187264.7001115,0.364484873832427,0.317147636971978,186866.77768716,276327.477979925,14115.1121218458,1962.1252613969,4810.3378293601,2433.83230865747,1434600,0.900698964891687
"MI",2013,140318006.476285,0.379548814701799,0.246144067003739,6205115.02412041,2684602.50741972,57825.6721471297,14601.6624334716,24459.089312614,43615.9155630046,9313690,0.377142447550688
"MI",2014,148207511.439691,0.376395447487634,0.246221837403004,6192299.5037975,2728776.85743145,65528.794341908,13974.2229845315,26559.6243547673,44024.7470922508,9370650,0.436553708578675
"MI",2015,154258546.5636,0.373091553497975,0.269824261290107,6559615.1983025,2959815.89718952,71803.5507793828,13608.9293558155,27892.9364538322,46000.9817520453,9435030,0.489733345283188
"MI",2016,159146308.60878,0.372448065950018,0.275219471361438,6964114.50464903,3086284.78272415,79645.8079788502,13760.2282004143,30865.9129648369,47540.6148832577,9437450,0.52546283908216
"MI",2017,166483588.087903,0.369474479833715,0.280311364924731,7351797.09255811,3175885.1373281,85725.9473199101,12973.9369386298,31583.7253574503,48694.625803607,9525800,0.571710611376261
"MI",2018,176795436.173374,0.367396293746546,0.28610275090964,1661584.1596683,2080234.7528057,88756.0921392284,12501.4661304763,35057.7508072629,49412.3153835948,9572470,0.666945803762505
"MI",2019,177914478.885494,0.359401672398011,0.283288183534961,1514090.01621063,1952490.36077163,88419.6427011949,12560.935595565,37504.0478556938,49069.486547834,9701040,0.722493422512442
"MI",2020,186032753.522519,0.348040355615978,0.290392882910279,1314737.07554753,1900520.15582447,94615.9190224337,12074.6079001922,35289.977064439,36125.8224215755,10062540,0.915241085195685
"MI",2021,209761288.866599,0.352142614099889,0.295719896200155,1260352.82350337,2374168.1368348,117922.677512288,11158.299205513,34802.6921086291,12354.199077813,9757240,1.07989649700964
"MN",2013,96365676.7563093,0.398754440016205,0.261044098377133,6024261.81073518,1862493.04130511,51038.1350198329,8664.15764530748,14959.8035878157,40784.5371077004,5306850,0.982458033600672
"MN",2014,102702419.134068,0.394936332096251,0.26100683986988,6231239.85769084,2011179.9911823,56439.8378417092,8626.26123652464,15863.9404526048,41544.9533461692,5375550,1.07073138338153
"MN",2015,107481413.336178,0.390843591009084,0.242312935404622,6644763.49284914,2024304.86636369,63046.4491880398,8526.31520496698,16037.2702815762,43422.4573305763,5450390,1.16049283450787
"MN",2016,109130338.532479,0.390587955944401,0.247719593051928,6891543.13832947,2143684.13861623,65082.5669254233,8917.5690167857,17603.1764525379,44626.4015123564,5474900,1.24742115311552
"MN",2017,114939992.10251,0.387505996674326,0.253597102839809,7443219.06985539,2318998.51718385,71120.350598946,8622.69143187958,17430.4997060277,44877.444388736,5544740,1.34257994516938
"MN",2018,121518738.501505,0.385557099402907,0.259597037958974,1499567.9359202,1523963.82002614,75703.4353542236,8515.92970249048,18341.2736078997,45484.8318034939,5592090,1.38189782138827
"MN",2019,124170161.042145,0.377924450986703,0.260605229234046,1428556.8497989,1465778.32447666,77478.0137141209,8564.5729664041,18844.9252722863,45282.5323604362,5686110,0.839882097044864
"MN",2020,128327329.802656,0.370510871125826,0.270391685738059,1266870.71557246,1537164.2036669,84437.3672916548,8101.92241878874,17758.7712678454,36931.3642021758,5780910,0.937903382626652
"MN",2021,147110354.073015,0.371976597429088,0.275540170727126,1172155.62051569,1882103.82169846,104246.284201158,7573.25337864524,16718.556853748,11729.0929169132,5696810,1.09559250368697
"MO",2013,82883114.2807066,0.393721325728784,0.287341059562257,3652199.14525199,1713106.09090644,36769.2564493756,10112.3066390336,17507.0706209592,34418.6305705781,5486190,0.328694033683737
"MO",2014,87305672.6862803,0.387786259541985,0.287508720758001,3634719.98995257,1847613.67801617,38188.9861294548,9850.43262297303,18635.5179059578,34493.6948480058,5534750,0.359077692252268
"MO",2015,90680350.3879075,0.383879200721725,0.253430615564798,3877049.63637179,1850789.40839884,43993.0998775004,9888.5232291818,19167.5016581383,36332.7209502953,5575530,0.393926975487538
"MO",2016,91975398.0710172,0.383961185572941,0.25923442533364,4017677.14505975,2062257.60275433,44974.0255425247,10145.9345231247,20743.6437187212,37675.5725271802,5562880,0.426974294380878
"MO",2017,95588137.4894012,0.38032053459181,0.264641083409054,4237514.03155201,2181685.67737783,48605.4812250944,9748.95716366184,21197.1803429396,38361.8996964648,5623730,0.469927110333533
"MO",2018,101776707.156816,0.37955627682518,0.2708017481298,925485.521251949,1569299.81960489,53261.6168456791,9492.70808510032,23700.631348181,39230.3338297993,5619720,0.513356939993945
"MO",2019,104337186.832138,0.369005006998656,0.267940584544461,867300.481864428,1436030.05820375,53093.7638092884,9682.62418958349,25331.0279319494,39239.6132041309,5743960,0.592028586066238
"MO",2020,108801680.979564,0.35803775867283,0.273441316535454,775706.355257867,1484119.23071938,57975.4713403631,9316.00214016769,24176.7965960035,31690.3730637963,6018220,0.668284045808667
"MO",2021,123545927.621178,0.364050519812438,0.2811073632592,734127.586872052,1800845.03592974,70716.402949875,8557.89207225428,23671.6084870376,7873.28105887975,5775160,0.786998571893161
"MS",2013,31681078.8664443,0.330455340943757,0.221228929378384,952611.542330973,848331.343681261,8418.93357738067,5407.28858597049,8886.40099224508,19402.2748502802,2491320,0.145164914413132
"MS",2014,32725992.6412691,0.32838731728894,0.221211574959847,953340.933630898,884184.824557171,8800.38890564369,5133.05912700806,9156.95342702616,19217.465480427,2486850,0.155424650713342
"MS",2015,33304906.1712748,0.326586193737573,0.212536905742232,988429.18350238,921428.47294784,9555.54913334271,5111.92618449858,9466.53007290767,19563.8619855791,2489450,0.17074847181155
"MS",2016,33554785.5459123,0.326730500373899,0.219673570244172,1024316.28077755,978437.398043535,9834.11732694996,5197.39042738238,10268.6087150892,19880.9694215951,2460560,0.186265457508915
"MS",2017,34271979.3999247,0.324294571886484,0.225975781515598,1073913.36320037,1031436.56120995,9927.47671642033,4992.92413915915,10282.4199260171,20394.9354511016,2470840,0.205322427469145
"MS",2018,35581200.405704,0.324183656015573,0.232160165508703,317027.296135958,614539.592271916,10691.595867984,4753.85129873832,12598.6346387235,21124.9358775952,2455460,0.231042426969288
"MS",2019,36979721.7170405,0.311269887750122,0.229969741337238,301948.370783797,612989.746943875,10815.1511683748,5057.00244021474,13350.1872913616,20953.788942899,2561250,0.255049377719738
"MS",2020,37984107.221755,0.297747479842504,0.236348990054883,268799.14532971,578009.188234497,12002.9777872302,4699.59079719037,12178.7183747525,16964.2776088053,2656580,0.312739359469217
"MS",2021,41183350.9230684,0.303087884116812,0.239288397911774,266121.985136927,655909.727979794,14646.1943962516,4357.48742067848,12861.3456903776,3037.67713927148,2541870,0.424385201734483
"MT",2014,15156168.7554192,0.404731659231105,0.233413548232707,661720.117387018,308359.905163565,3531.38111401307,1520.46174327497,3191.77072387476,4748.90471641548,984010,0.207186482715858
"MT",2015,15549703.6606419,0.401705115346038,0.28062186559679,713035.08445336,314250.467843531,3756.31796389167,1509.09741223671,3230.05254764293,5024.37912738215,997000,0.223157626005981
"MT",2016,15642275.8024546,0.401931315471495,0.286841290606058,733158.215470496,336927.825492565,3820.46085940543,1549.96843387691,3506.23560251251,5272.60606756608,1001390,0.246684381882601
"MT",2017,16700260.6862099,0.399409656751928,0.292535810537331,801943.601824338,358794.284894913,4169.73293384799,1515.44582761582,3436.5659891211,5414.78773310167,1012970,0.260518849989763
"MT",2018,17829833.0065306,0.398052557484749,0.298695839199124,185298.265309714,257137.452956359,4777.93966056624,1456.53345455967,3602.45600656969,5567.70999530737,1022880,0.227105179186427
"MT",2019,18931222.6160263,0.388833838226551,0.296612968677746,192425.692515312,266107.693751593,6142.97465152931,1513.7358606306,3784.38760699489,5594.99327123619,1059630,0.238933149715159
"MT",2020,20604299.5383821,0.379080643114793,0.299751672134713,180856.213561964,251703.291948377,8070.23924667839,1406.57110877486,3525.92874621617,4754.24840036977,1103380,0.258091145778211
"MT",2021,25020995.5712523,0.382062624527026,0.304558831593763,180630.815937631,388909.106841903,10177.9246257335,1293.78093297019,3396.30292284351,1035.68378818067,1094140,0.29793750299086
"NC",2013,130036996.731568,0.38106066983483,0.225051989320601,6865668.09974642,3125373.48555011,59514.8880252869,16969.6825878231,28102.0066469166,60143.9374966125,8671690,0.258611926834127
"NC",2014,137726167.485677,0.378653719289355,0.225374379426619,6215572.08771323,3284186.81946832,66334.0049317364,16283.4719218592,30342.2149830739,59615.1865842162,8761620,0.397656756468769
"NC",2015,145901723.619809,0.375292081301524,0.228204256674822,6697958.17729714,3559981.67865504,77586.6590834901,15856.302347756,32079.7349399347,62111.2285867808,8914470,0.422741874056921
"NC",2016,150903678.013478,0.374996813956091,0.234082801679572,7032954.45462021,3733749.89574267,80058.9506213063,16260.0119418467,35307.365976154,64149.5478366485,9023730,0.443784559483891
"NC",2017,159325276.578197,0.371547839307285,0.238665728833774,7190336.66542848,3942812.07838696,88029.9192473454,15413.2351597775,36580.1641811911,65769.300464402,9155860,0.472210307244368
"NC",2018,170945584.453142,0.372099616048773,0.244697226108683,1982175.8929453,2745158.58150286,100526.587536999,15211.1682917943,42432.7387999853,67367.2000308282,9277220,0.527001957872156
"NC",2019,179071836.113706,0.359553407814008,0.242312014126172,1864538.62812789,2736142.01340694,104350.471131616,15910.4146675784,45490.7277355387,67741.4648607292,9593540,0.592375401851888
"NC",2020,189006222.021061,0.348524537213017,0.24751102436488,1693970.14103801,2676560.44692155,119862.402522753,15121.9710284221,43828.0337978765,51399.5246790182,10154780,0.680386899504199
"NC",2021,217692593.349221,0.354742542446918,0.252909741868848,1599804.17944565,3222737.39675366,156011.43830347,13713.8308451009,43741.0705533306,13246.4253601711,9798120,0.808564729391941
"ND",2014,15154207.1136088,0.391316080632539,0.216761897868665,241384.068273201,204762.614688183,4644.37756699139,1113.69409288394,2121.53022370942,6651.28213293035,741140,0.171398538493415
"ND",2015,14312577.071242,0.392243654822335,0.230754653130288,252888.159810491,195834.867072758,4483.26272758037,1147.01957360406,2165.6651641286,6929.4044534687,738750,0.198683702695566
"ND",2016,13432429.9453546,0.396498583884045,0.240809129782862,231249.403190426,196604.241669906,3900.78608318987,1176.61868995391,2439.75666407508,7092.71218137391,720280,0.240219164588912
"ND",2017,13644395.6576207,0.394272096098744,0.246611196826097,262051.964513996,225199.05652138,4080.73919991184,1161.51585574168,2422.34405995151,7182.86337337448,725920,0.22252763492345
"ND",2018,14966235.9833684,0.393770703613597,0.251563509408547,64612.4992783803,144066.199386967,4615.74491773535,1169.84441878685,2592.91219606064,7261.13022143417,727530,0.223737683548672
"ND",2019,15663651.4949859,0.384742572926469,0.25269525473854,67620.6409866918,194232.241053905,4949.27300712461,1220.65925527625,2750.23660438231,7298.649818524,743900,0.226530765054941
"ND",2020,15641003.9937354,0.379808850694723,0.261264155489519,59460.7074532166,161239.984378765,5350.62665649345,1162.459079592,2601.893221428,6442.20126897438,747060,0.248612724822234
"ND",2021,18593642.5370965,0.380918708694824,0.267222388425032,57522.6551578776,343144.405504637,6895.12898093503,1114.47548206369,2606.10565965895,2214.68372814055,735380,0.294611253221072
"NE",2013,28397208.3746321,0.413480439500506,0.236612101125705,1435287.60890932,594069.300770376,9861.21073412946,3661.10876728516,6331.71077957936,15952.6580406549,1760180,0.137954963130162
"NE",2014,30628791.5294425,0.409591668025711,0.236401195930335,1447372.74324742,641328.751795345,11234.3745114469,3584.24228859359,6797.12703224029,16273.591892971,1778210,0.134179365809505
"NE",2015,30967161.4824342,0.406778341774756,0.240377612346901,1501142.82103443,639963.938104266,11316.2076867908,3606.06989608989,7032.23310557245,16683.1773199086,1798670,0.13686727779992
"NE",2016,30970923.834558,0.406432650880064,0.246874408559055,1522206.58559055,669760.692200216,11010.7824666288,3684.528650791,7587.14041503846,17072.8609264888,1796460,0.141986081256518
"NE",2017,32380147.4337954,0.404368749862028,0.25174396785801,1658221.32197179,729080.718718956,11611.1745568335,3598.18315525729,7561.52921146162,17141.0505585112,1811960,0.150222203603434
"NE",2018,34246649.2036555,0.403028803869833,0.257459322779244,296868.91407212,448855.267925462,11984.2884454705,3523.04631706244,8065.19920294635,17451.9828276165,1819200,0.172445489673736
"NE",2019,35462197.75271,0.393409033614572,0.257164618611113,299373.675568691,506790.968445105,12972.2679564679,3630.22692920397,8414.97638880694,17562.2116747212,1864370,0.201379947037244
"NE",2020,37325448.0453397,0.385158470291104,0.262885103107188,265949.964915611,485955.630195564,15010.0826755669,3476.48581913665,7775.28023748135,14798.0253932098,1896570,0.252023428237751
"NE",2021,43366990.6059496,0.387196227783823,0.268445027630203,256151.181543238,804035.908441614,19098.5751936248,3277.51995455418,7612.10031150654,4274.1418421558,1874760,0.323914688530853
"NH",2013,25022953.8639414,0.395605523897531,0.266241567999264,1142050.09883904,327551.638658482,12677.0595806473,3016.56047171679,3120.78448585656,8972.43800283089,1363530,0.0614223859655164
"NH",2014,26567340.6282006,0.39288633908499,0.266086163886314,1143278.41632361,328578.225139412,14663.2730869172,2885.44035940556,3301.437979913,9183.49457680068,1370040,0.0732140011239819
"NH",2015,27745387.5699445,0.389129760418996,0.256606332556613,1203449.40655908,334865.732089138,17051.5819848936,2802.01217743855,3346.5748789831,9627.22268552919,1386170,0.0769189924396211
"NH",2016,28817342.8183985,0.387888461042958,0.264225081950787,1247314.64161382,431324.083604117,18078.5231108375,2815.70497001102,3612.2391388368,10119.2826407478,1397180,0.0911454473345805
"NH",2017,30509814.8640673,0.384990632401287,0.2716462229135,1317946.62522535,378821.439435823,19170.5749019053,2630.30372936477,3599.26085757715,10283.5840644774,1414450,0.121107901498588
"NH",2018,32310314.3955441,0.383867321073733,0.280369894466328,323614.063657237,313681.883316131,20712.3057527437,2575.42961262191,3716.01221044945,10253.5481712412,1424190,0.151701090666624
"NH",2019,33859282.5815323,0.377501243712343,0.283676966447405,314581.54072467,312079.197950638,22492.6825700625,2669.7626305898,3806.65438615886,10273.6580343817,1447280,0.229018217124426
"NH",2020,36084844.5066127,0.372586535621257,0.294120411396654,284103.502678643,290136.115906711,26914.405280754,2468.86614167942,3611.98076613228,7533.4448159188,1489560,0.280611395166797
"NH",2021,42997794.7627386,0.377193944712593,0.303772213690215,257334.357345601,472591.476847027,41724.8857091926,2184.83136792453,3464.15090225976,2647.21311430452,1458560,0.348026231742111
"NJ",2013,185293592.017043,0.362071515734201,0.236182155452746,16283474.3297607,2992683.83601463,185387.360093185,22484.7399500333,13221.427376077,74418.9099015919,8653760,0.191292893531793
"NJ",2014,194716298.997938,0.360915344981434,0.236489046741829,16675392.0697021,3163455.59312858,204844.9687355,22243.2620005181,14461.2094528079,74719.1276382372,8685250,0.181467741818443
"NJ",2015,202263021.424273,0.358028942019055,0.237259343793929,17567079.2517235,3295126.6668316,224223.967069988,22336.5522252612,14819.9584008354,76583.2927127357,8771330,0.181238630071977
"NJ",2016,204439289.786644,0.357488379942801,0.24137903509052,18034096.9653462,3629441.70780745,224247.049027747,22635.9781818887,16167.2732230093,77835.9813235234,8769320,0.199982826992187
"NJ",2017,216856967.69729,0.355200331689159,0.245749669324837,19531361.2787676,3970505.22556327,241606.788565061,22171.8370554475,16508.2988120481,79917.8521842587,8875780,0.279076067936181
"NJ",2018,224770249.403342,0.354441767968181,0.251477228166489,4084191.87133158,2641573.00478853,251367.459707579,21576.8766926223,18777.6398442664,81744.9344944261,8925500,0.305229632387218
"NJ",2019,230754545.933663,0.346343068386133,0.25103607800302,3780268.52621684,2862067.02493899,265690.152065565,21606.7336096947,19827.3668574682,82017.252037537,9026830,0.425060260948435
"NJ",2020,237114521.749444,0.334448135639361,0.256748364483994,3373015.78241895,2534368.6378874,287188.890638425,20995.4429185772,19428.9969820582,56966.9754194067,9403760,0.475779844301575
"NJ",2021,275602720.159204,0.337650531983471,0.262042012381262,3178633.16109517,3389703.56413739,351003.195081365,19922.9607114528,18845.8675165582,32094.2530018989,9152540,0.540142172032435
"NM",2013,24702810.010969,0.352939877558005,0.273889377922401,766910.727999912,407913.87616135,5313.51393619547,3705.36279927352,5448.14140449469,7372.53881654126,1811470,0.413347943426473
"NM",2014,25936154.6718307,0.34877242241611,0.273985769737286,768003.349600496,427270.700226486,5917.16726532895,3577.16812082193,5679.05342992361,7409.07863406288,1823510,0.442992255884167
"NM",2015,26205276.3883318,0.344165894599161,0.259371082892801,792179.772505314,427961.721423511,6258.47823859611,3435.26432503134,5952.11308518175,7492.19611967955,1834900,0.461431901484173
"NM",2016,26155479.4257202,0.34321527506237,0.266933587403691,809408.552740711,440654.021495013,6375.13739625613,3427.90688798691,6425.15911706879,7430.31488018857,1815770,0.474568533955294
"NM",2017,27535594.6255109,0.337794763376159,0.27635387867946,862929.527299832,492420.520019515,6367.83150647802,3163.51950994742,6465.45824253266,7319.1666558248,1844700,0.509574901018153
"NM",2018,29217936.269925,0.334389900011839,0.28068258871393,249628.468297618,312263.031368729,6952.25232749621,3069.08654518841,7445.77900356255,7384.11081034538,1858220,0.529500231374364
"NM",2019,31179029.7043624,0.323247324446845,0.274560305747831,249837.14176667,396983.696656402,7560.54234410132,3223.12816172232,7861.0962108663,7283.65858851265,1925770,0.575374736331224
"NM",2020,31317091.9624226,0.310103689414034,0.282764649143959,225980.589281408,342774.8421399,8733.61600755566,2898.79443975565,7237.1207851057,4453.29794128286,1990560,0.650585855501698
"NM",2021,34945229.9133251,0.309007917930347,0.286373628610393,217521.428677563,373627.221488327,10429.0545400883,2671.37803028761,7364.06930733375,1089.95274176148,1965160,0.740330725814437
"NV",2013,42074768.7004168,0.33084923335755,0.243723998965024,1012689.10442397,789116.395560739,16239.3986464268,3897.96469621076,6582.37681719114,17824.3688181088,2615300,0.455871945014665
"NV",2014,43324627.6577375,0.329525120961183,0.24351941570376,1019963.4819154,835440.886601019,17065.4484018749,3815.77987145392,7262.34871624152,18092.9132370688,2643410,0.473782262231771
"NV",2015,45959396.9202579,0.325846024001836,0.226792179043924,1082503.97053075,855709.021699377,19352.2023831558,3815.29348204304,7738.11263168805,18936.0457345287,2701460,0.493533524566679
"NV",2016,49388164.2408104,0.324842197725615,0.230240687034261,1195136.97554292,946174.673832953,22689.5281902556,3929.16609619496,8624.23144575558,19113.5214498572,2755030,0.513578069894197
"NV",2017,52357908.1866168,0.321943822404034,0.233336272106924,1401844.08254545,1082079.8498898,24613.0841394389,3685.5002309876,8864.57448204115,19739.9974961649,2835650,0.54227975151855
"NV",2018,58889138.4927996,0.32025814640944,0.236643406815148,475075.396681073,835917.525185142,27685.692859582,3637.55331771945,10301.6790209477,19267.7333303439,2899130,0.567314672163534
"NV",2019,60063318.5204834,0.30686178397294,0.232232011270751,477492.900725198,799504.893044726,28755.7005914547,3824.78889090874,11081.9092691541,19379.0161270427,3080540,0.603100260868254
"NV",2020,64610090.3670436,0.299050568563965,0.239150360533684,428497.263297515,975789.114657532,34794.269003488,3503.31184834123,10209.6046642579,14153.9644315142,3196650,0.668168665114062
"NV",2021,80622980.8977942,0.301469693183929,0.242922216456207,428314.784934043,1266228.12051292,50349.9892816186,3124.59996027856,10486.512336069,5031.260306752,3121740,0.772734155651598
"NY",2013,380893589.886636,0.314436849044515,0.242866411474859,35528498.6601609,9324510.30428737,417965.210650386,42684.1453967817,38444.5449207601,144099.292445078,18885700,0.51201416470183
"NY",2014,410489354.850025,0.312325011589332,0.242739997540788,36338879.4136328,9783850.16521846,464462.117374338,42297.0788967061,40251.3490601748,144282.962643764,19047690,0.557453688807389
"NY",2015,425882943.989044,0.310142585086655,0.226725785029242,39103271.2331311,10106168.6869311,501554.821272002,42551.7977047431,41239.0330346213,145637.717413915,19229220,0.583930024448627
"NY",2016,420082985.528619,0.309676507730924,0.23132653625197,38727781.4242268,10303098.2544995,500854.896838804,43167.5955715732,43993.3783423589,143505.049714216,19178820,0.594185255569658
"NY",2017,455769006.49899,0.307379336167123,0.236072846473046,43263921.6111011,11382024.2111551,541377.856408672,42410.6488533674,43948.9564725201,144790.321113347,19389820,0.637443925101805
"NY",2018,475176456.164692,0.305575470986396,0.240809805611139,7272479.92716666,9506659.5590544,563732.394199281,41609.7175523744,47811.7186645023,148389.130704017,19485170,0.678706322269535
